Patrick Pantel,patrickpantel.com,nan,Dekang Lin##Marco Pennacchiotti##Eduard Hovy##Timothy Chklovski##Ariel Fuxman##Deepak Ravichandran##Ahmed Hassan Awadallah##Peter Turney##Soo-Min Kim##Thomas Lin##Xiaodong He (何晓冬)##Li Deng##Jianfeng Gao##Hoifung Poon##Danqi Chen##Kristina Toutanova##Rahul Bhagat##Madian Khabsa##Mark Encarnación##Ryen W. White,natural_language_processing
Andrea Pugliese,unical.it,University of Calabria,V.S. Subrahmanian##Mario Cannataro##Sergio Flesca##Ioana Manolescu##Domenico Talia##Angela Bonifati##Paolo Trunfio##Giuseppe Manco##luigi pontieri##Elio Masciari##Alfredo Cuzzocrea##Matthias Broecheler##Sushil Jajodia##Gerardo I. Simari##Massimiliano Albanese##Carlo Mastroianni##Octavian Udrea##Antonino Rullo##Domenico Sacca'##Maria Vanina Martinez,web%26databases##social_networks##computer_security
Adriano Fiorese,joinville.udesc.br,UDESC,Fernando Boavida##Paulo Simoes##Guilherme Piêgas Koslovski##Charles Christian Miers##Ricardo J Rabelo##Alexandre Gonçalves Silva,data_structures##computer_networks##distributed_systems
Ankit Agrawal,nd.edu,University of Notre Dame,Dr. Abinash Tripathy##Santanu Kumar Rath##Jane Cleland-Huang##Michael Vierhauser##Md Nafee Al Islam,autonomous_vehicles##software_engineering##human_centered_design
Nickolai Zeldovich,csail.mit.edu,nan,nan,nan
Hans Jochen Scholl,uw.edu,University of Washington,Theresa A. Pardo##J. Ramon Gil-Garcia##Sehl Mellouli##Karine Nahon##Marijn Janssen##Hafedh CHOURABI##Ralf Klischewski##Maria A. Wimmer##Suha AlAwadhi##Akemi Takeoka Chatfield MBA PhD##Armando Aldama-Nalda##Margit Scholl##Uuf Brajawidagda##Kristene Unsworth##Luis Felipe Luna-Reyes##Helmut Krcmar##Efthimios Tambouris##Marlen Jurisch##Ida Lindgren##Jens-Erik Mai,digital_government##information_artifact_evaluation##sport_information_mgmt##smart_governance##disaster_information_mgmt
Sharlene Flesher,stanford.edu,Stanford University,nan,somatosensory_feedback##brain_computer_interface##neuroprosthetics
Kenneth Lachlan,uconn.edu,University of Connecticut,Patric R. Spence##Xialing Lin##Ron Tamborini##Matthew  S. Eastin##David Westerman##Paul Skalski##John L Sherry##Adam M Rainear##Kristen Lucas##Amanda Holmstrom##Kelly D. Brownell##Tomasz A Fediuk##Zhan Xu Ph.D.##Nick Bowman (包尼克)##Deborah Sellnow-RIchmond##Leah Omilion-Hodges##Chad Edwards##autumn edwards##Allison Eden##Matthew Grizzard,risk_communication##media_effects##crisis_communication
Filomena FERRUCCI,unisa.it,University of Salerno,nan,and##software_development_environments##software_development_effort_estimation##empirical_software_engineering##software_metrics
Jonathan Elsas,cs.cmu.edu,Carnegie Mellon University,nan,nlp##artificial_intelligence##information_retrieval
Yufeng Yue,bit.edu.cn,Beijing Institute of Technology,Danwei Wang##Chule Yang##P.G.C.N. Senarathne##Prarinya Siritanawan##Yijie Zeng##Diluka Moratuwage##Changhong Fu (C. Fu),autonomous_robotics##collaborative_perception##map_fusion##semantic_understanding
luigi pontieri,icar.cnr.it,CNR,nan,artificial_intelligence##data_mining##databases##business_process_intelligence
Santanu Kumar Rath,nitrkl.ac.in,National Institute of Technology,Dr. Shashank Mouli Satapathy##Dr. Mukesh Kumar##Dr. Ashish Kumar Dwivedi##Dr. Abinash Tripathy##Ranjan Kumar Behera##Suchismita Chinara##Ashish Sureka##Ranjan Kumar Behera##Dr. Yeresime Suresh##Ankit Agrawal##Anand Tirkey##Prof Sanjay Misra##Swati Vipsita##Lov Kumar##Debachudamani Prusti##Ransingh Biswajit Ray##Barada prasanna Acharya##Ramesh Dharavath##Aditi Panda##DEBENDRA KUMAR NAIK,bioinformatics##software_engineering##petrinet
Ramon Lopez de Mantaras,iiia.csic.es,CSIC,Carles Sierra##Josep LLuis Arcos##Lluis Godo##Reinaldo Bianchi##Enric Plaza##Didier Dubois##Arnau Ramisa##Jesus Cerquides##Maarten Grachten##Raquel Ros##David Aldavert##Paulo Santos##Dídac Busquets##Mary Lou Maher##Susan Craw##David Leake##Barry Smyth##Derek Bridge##Kenneth D. Forbus##Michael T. Cox,robotics##artificial_intelligence##case_based_reasoning##computational_creativity
Hugh Durrant-Whyte,sydney.edu.au,University of Sydney,nan,robotics##artificial_intelligence
Jeffrey P. Bigham,cs.cmu.edu,nan,Walter S. Lasecki##Richard E Ladner##Anhong Guo##Erin Brady##Saiph Savage##Yu Zhong##Meredith Ringel Morris##Kotaro Hara##Luz Rello##Ting-Hao 'Kenneth' Huang##Henry Kautz##Shaun Kane##Raja Kushalnagar##Robert C. Miller##Cole Gleason##Jeffrey Nichols##Adam Sadilek##Mitchell L. Gordon##Jacob O. Wobbrock##Kyle I. Murray,human_computer_interaction##human_ai_interaction##artificial_intelligence##accessibility##dialog
Sanguk Lee,msu.edu,Michigan State University,Donghun Chung##Jihyun Kim##Hayeon Song##Allison Eden##David Ewoldsen##Rabindra A. Ratan##Taiwoo Park,health_communication##human_computer_interaction##computational_methods
John Power,bath.edu,nan,nan,category_theory
Claudia Diaz,esat.kuleuven.be,KU Leuven,Bart Preneel##Carmela Troncoso##Marc Juarez##Gunes Acar##Seda Gurses##George Danezis##Stefaan Seys##Ero Balsa##Frank Piessens##Fatemeh Shirazi##Arvind Narayanan##Steven Englehardt##Matthew Wright##Rachel Greenstadt##Michael Herrmann##Rafa Gálvez Vizcaíno##Nick Nikiforakis##Mohsen Imani##Paul Syverson##Sadia Afroz,privacy_technologies
Megan A. Vendemia,chapman.edu,Chapman University,nan,authenticity##communication_technology##body_image
Charles Christian Miers,larc.usp.br,nan,nan,computer_networks##computer_security
Andreas Harth,fau.de,University Erlangen-Nuremberg,Stefan Decker##Axel Polleres##Jürgen Umbrich##John G. Breslin##Sebastian Speiser##Benedikt Kämpgen##Uldis Bojars##Katja Hose##Sheila Kinsella##Marcel Karnstedt##Rudi Studer##Seán O'Riain##Alexandre Passant##Kai-Uwe Sattler##Günter Ladwig##Philippe Cudre-Mauroux##Christian Bizer##Edward Curry##Craig A. Knoblock##Ralf Schenkel,web_agents##web_of_things##semantic_web##linked_data##decentralized_systems
Samrat Ganguly,apple.com,Apple Inc,Rauf Izmailov##Mainak Chatterjee##Aniruddha Bohra##Anand Kashyap##Samir R. Das##Vishnu Navda##Suman Banerjee##Hung-Yu Wei##SHAMIK SENGUPTA##Badri Nath##Ravi Kokku##Dan Rubenstein##Zygmunt J. Haas##Subir Biswas,networks
Michael Schroeder,biotec.tu-dresden.de,TU Dresden,Joachim Haupt##Christof Winter##Sebastian Salentin##George Tsatsaronis##Loic Alain Royer##Andreas Henschel##Melissa F. Adasme##Bingding Huang##Jörg Hakenberg##Bill Andreopoulos##Rainer Winnenburg##Matthias Zschunke##Wolfgang Nejdl##Gerd Wagner##Robert Grützmann##Panos Dafas##Dan Bolser##Andrej Shevchenko##Assoc. Prof. Dr. Zerrin Işık##Luís Moniz Pereira,bioinformatics
Sepehr Attarchi,sfu.ca,Simon Fraser University,karim faez##Masoud S. Nosrati PhD,embedded_computer_vision##embedded_systems
Bo Zong,salesforce.com,nan,Haifeng Chen##Wei Cheng##Jingchao Ni##Cristian Lumezanu##Dongjin Song##Wenchao Yu##Qi Song##Xifeng Yan##Wei Wang##Cheng Zheng##Daeki Cho##Lu-An Tang##Biplob Debnath##Charu Aggarwal##Chuxu Zhang##Nitesh V Chawla##Yinghui Wu##Shengqi Yang##ARIJIT KHAN##Mingda Li,artificial_intelligence##data_mining
Jinwei Cao,udel.edu,University of Delaware,nan,human_computer_interaction##social_computing
Michael Boninger,pitt.edu,University of Pittsburgh,Rory A. Cooper##Alicia Koontz##Jennifer L Collinger##Elizabeth Tyler-Kabara##Rosemarie Cooper##Douglas Weber##Wei Wang##John E. Downey##Brad E. Dicianno##Carmen P. DiGiovine,nan
Yangyang He,clemson.edu,Clemson University,Bart Knijnenburg##Paritosh Bahirat##Rong Ge##Xizhou Feng##Pengfei Zou##Haiying (Helen) Shen##Jinwei Liu##Martijn C. Willemsen##Odnan Ref Sanchez##Ilaria Torre##Mat Kelly##Stephan Olariu##Michele C. Weigle##Alfred Kobsa##Nigamanth Sridhar##Yuheng Du,human_computer_interaction##embedded_systems##artificial_intelligence##wsn
Rangel Arthur,ft.unicamp.br,Universidade Estadual de Campinas,nan,processamento_digital_de_sinal##tv_digital##telecomunica%C3%A7%C3%B5es
François Bouchet,lip6.fr,nan,Roger Azevedo##Jason Matthew Harley##Reza Feyzi Behnagh##Greg Trevors##Michelle Taub##Ronald S. Landis##Vanda Luengo##Melissa Duffy##Rémi Bachelet##Kalina Yacef##Pimenta  Marcelo S.##Evandro Manara Miletto##Thibault Carron##Rafael A. Calvo##Dr Sazzad Hussain##Damián Keller##Gahangir Hossain##Mohammed Yeasin##Nicholas V. Mudrick##Cristina Conati,educational_data_mining##artificial_intelligence_in_education##intelligent_tutoring_systems##conversational_agents
Alain Abran,etsmtl.ca,Ecole de technologie superieure,Pierre Bourque##Alain April##Luigi Buglione##Ahmed Seffah##Adel Khelifi##Mohamed Hosni##Naji Habra##Taghi M. Khoshgoftaar##Mohammad Zarour##laila cheikhi##Olga Ormandjieva PhD Eng.##Khalid T. Al-Sarayreh##Dr. Rafa E. Al-Qutaish##Pierre N. Robillard##Oscar Pastor##Manar Abu Talib##Ibtissam Abnane##Luis Eduardo Bautista Villalpando##Monica Villavicencio##Sylvie Trudel,software_engineering_management##software_estimation##software_measurement
David C. Yen,TSU.edu,Texas Southern University,David C. Chou##SHI-MING HUANG##Shin-Yuan Hung##Chen J.V.##Albert H. Huang##Kuanchin Chen##Shing-Han Li##Binshan Lin##Jiunn-Woei Lian##Chin-Shan Wu##Shaio Yan Huang (黃劭彥)##Jyun-Cheng Wang##Fang-Chun Liu##Shih-Chih Chen##Hung-Lian Tang##T. M. Rajkumar##H. Joseph Wen##Xin Tan##Douglas Havelka##Andree E. Widjaja,nan
Jonathan Foss,warwick.ac.uk,University of Warwick,Alexandra  I Cristea##Meurig Beynon##Maurice Hendrix,education##web##adaptive_hypermedia##authoring
Philippe Kruchten,ece.ubc.ca,University of British Columbia,Ipek Ozkaya##Patricia Lago##Paris Avgeriou##Davide Falessi##Carolyn Seaman##Rick Kazman##Hans van Vliet##Giovanni Cantone##Rafael Capilla##Hermano Moura##Alexandre José Henrique de Oliveira...##Wendy A Hall##M. Ali Babar##Rich Hilliard##Kevin Sullivan##Victor C. M. Leung##Edith C. H. Ngai##Xiping Hu##Konstantin Beznosov##Pekka Abrahamsson,software_architecture##software_engineering##software_development_process##agile_method##rational
Jennifer Horkoff,chalmers.se,Chalmers University of Technology,Eric Yu##John Mylopoulos##Tong Li (李童)##Alexander Borgida##Daniel Amyot##Fabiano Dalpiaz##Eric Knauss##Steve Easterbrook##Elda Paja##Jorge Aranda##Gunter Mussbacher##Feng-Lin Li##Evellin Cardoso##Lin Liu (刘璘)##Mattia Salnitri##Paolo Giorgini##Sepideh Ghanavati##Giancarlo Guizzardi##Fatma Başak Aydemir##Rashidah Kasauli,conceptual_modeling##business_intelligence##software_engineering##requirements_engineering
Orland Hoeber,uregina.ca,University of Regina,Larena Hoeber##Rodolphe Devillers##Yiyu Yao (Y.Y. Yao 姚一豫)##Minglun Gong (龚明伦)##René Enguehard##Enamul Hoque Prince##Garnett Wilson##Grant Strong##Ryan Snelgrove##Simon Harding##Maha El Meseery##Alison Doherty##Richard Wolfe##Laura Wood##Taraneh Khazaei##Wolfgang Banzhaf##Kenneth Emeka Odoh##Yoones A. sekhavat##Joerg Evermann##Anoop Sarkar,human_computer_interaction##exploratory_search##interactive_information_retrieval##visual_analytics##information_visualization
Martin Gebser,aau.at,University of Klagenfurt,Torsten Schaub##Sven Thiele##Francesco Ricca##Tomi Janhunen##Hans Tompits##Wolfgang Faber##Francesco Calimeri##Jussi Rintanen##Nicola Leone##Martin Brain##Anne Siegel##Miroslaw Truszczynski##Giovambattista Ianni##Thomas Krennwallner##Carito Guziołowski##Christian Drescher##Joohyung Lee##Yuliya Lierler##Amelia Harrison##Vladimir Lifschitz,computational_logic##artificial_intelligence##answer_set_programming##declarative_problem_solving
Pável Calado,tecnico.ulisboa.pt,Instituto Superior Técnico,Marcos Andre Goncalves##Marco Cristo##Edleno Silva de Moura##Bruno Martins##Berthier Ribeiro-Neto##Altigran Soares da Silva##Nivio Ziviani##Daniel Hasan Dalip##Alberto H. F. Laender##Luis Leitão##Nuno Freire##Ivo Anastácio##Weiguo Fan Patrick Fan##Jose Borbinha##Ilmerio Reis Silva##Richard R. Muntz##Andre Luiz da Costa Carvalho##Mario A. Nascimento##Sofia Pinto##Wolfgang Nejdl,artificial_intelligence##information_retrieval##information_extraction
Alfred Aho,cs.columbia.edu,Columbia University,nan,quantum_computing##programming_languages_and_compilers##theory##software
Zhe (Jay) Shan,miamioh.edu,Miami University,nan,fintech_innovation##patient_center_healthcare##business_process_analytics##information_security_management
Henri Nussbaumer,epfl.ch,nan,nan,nan
Pavan Turaga,asu.edu,Arizona State University,Rushil Anirudh##Anuj Srivastava##Ashok Veeraraghavan##Vinay Venkataraman##Andreas Spanias##V.S. Subrahmanian##Cihan Tepedelenlioglu##Aswin C Sankaranarayanan##Karthikeyan Natesan Ramamurthy##Octavian Udrea##Anirudh Som##Amit Ashok##Nitesh Shroff##Jayaraman J. Thiagarajan##Vishal M. Patel##Steven Wolf##Thanassis Rikakis##Matthew Buman##Richard Baraniuk##Sima Taheri,artificial_intelligence##computer_vision##topology##wearables##geometry
Rajesh Ranganath,cs.princeton.edu,nan,nan,statistics##artificial_intelligence##medical_informatics
Changbin Yu,anu.edu.au,ANU,Brian Anderson##Jiahu Qin##Julien Hendrickx##Soura Dasgupta##A Stephen Morse##Gao Huijun##Tyler Summers##Xiangke Wang##Ming Cao##Ji Liu##Zhiyun Lin##Vincent Blondel##Baoqi Huang (黄宝琦)##Frank Allgöwer##Guoqiang Mao##Tamer Başar##Sandra Hirche,autonomous_systems##ai##networked_systems
Sasthi C. Ghosh,isical.ac.in,nan,Bhabani Sinha##Nabanita Das##Koushik Sinha##Dr. Babul P. Tewari##Ansuman Banerjee##Steve Hranilovic##Shankar K. Ghosh##Bipin Nandi##Nilanjan Banerjee##Stuart M Allen##Subhankar Ghosal##SOUMEN NANDI##Ahmed Farid##Sandip Das##Kalikinkar Mandal##Subhas C Nandy##Nitish K. Panigrahy##Himadri Sekhar Paul##Arpan Chattopadhyay##Rohit Singh,wireless_networks##mobile_computing
Brit Grosskopf,exeter.ac.uk,University of Exeter,Yoella Bereby-Meyer##Rajiv Sarin##Rosemarie Nagel##Gary Charness##Max Bazerman##Dolly Chugh##Michalis Drouvelis##Ido Erev##Eldad Yechiam##Alvin E. Roth##Timothy Gronberg##jennifer coats##Kristian Lopez Vargas##Muriel Niederle##Georg Weizsäcker##John Asker,nan
Kurt Luther,vt.edu,Virginia Tech,Amy Bruckman##Steven Dow##Bjoern Hartmann##Nicholas Diakopoulos##Paul André##Michael S. Bernstein##Maneesh Agrawala##Amy Pavel##Vikram Mohanty##Irfan Essa##Chris North##T. M. Murali##Kelly Caine##Markus Krause##Tianyi Li##Casey Fiesler##Eugene Medynskiy##Brian P. Bailey##Sneha Mehta##Wendy A. Kellogg,crowdsourcing##social_computing##human_ai_collaboration
Tim Menzies,ieee.org,nan,Bojan Cukic##Burak Turhan##Ekrem Kocaguneli##jairus hihn##Ayşe (Bener) Başar##Thomas Zimmermann##Jacky Wai Keung##Fayola Peters##Wei Fu##Zhe Yu##Rahul Krishna##Gregory Gay##Vivek Nair##Andrian Marcus##Barry Boehm##Zhihao Chen##James Kiper##Jianfeng Chen##Hany Ammar##Ye Yang,configuration##search_based_software_engineering##software_cost_estimation##software_analytics##defect_prediction
Victor Vaquero,iri.upc.edu,nan,nan,artificial_intelligence##computer_vision##scene_understanding##deep_learning##autonomous_driving
Abernethy K*,stir.ac.uk,University of Stirling,Kathryn J. Jeffery##David Wilkie##Fiona Maisels##Pierre Roques##Simon J. Goodman##sassan saatchi##Robert Nasi##Gemma Taylor##Edward Mitchard##Todd Disotell##William B. Karesh##Andrea Manica##Andrew Balmford##Matthew G. Betts##Melissa J. Remis##Iain Woodhouse##Murray Collins##Patrick Meir##Adrian Treves##Helen Senn,large_mammal_populations##conservation_biology##african_rainforest_evolution
Jong-Hwan Kim,rit.kaist.ac.kr,KAIST,nan,intelligence_technology##ai_robotics##machine_intelligence_learning
Matthew Grizzard,osu.edu,Ohio State University,Allison Eden##Ron Tamborini##Robert Lewis##Nick Bowman (包尼克)##Kaitlin Fitzgerald##Leonard Reinecke##C. Joseph Francemone##Lindsay Hahn##Kenneth Lachlan##John L Sherry##Eric Novotny##Seungcheol Austin Lee##Emily Dolan##J. Michael Mangus##Richard Huskey##Andy Boyan Ph.D.,media_psychology##evolutionary_psychology##media_effects##morality
Michael Mielewczik,agroscope.admin.ch,nan,Graham D Cole##Darrel Francis##Achim Walter##Matthew Shun-Shin##James P Howard##Stefan Timm##Hermann Bauwe##Christophe Pradal##Christian Fournier##David Thomas Hanson##Olivier Keech##Sarah Cohen-Boulakia##Andreas P.M. Weber##Ulrich Schurr##Massoud Zolgharni##Niti Dhutia##Hartmut Greven##Hans-Peter Braun##Veronica G. Maurino##Peter Westhoff,modelling##image_analysis##image_processing##data_analysis
Arijit Mukherjee,tcs.com,Tata Consultancy Services,Swarnava Dey##Paul Watson##Himadri Sekhar Paul##Arpan Pal##Norman W. Paton##Alvaro A. A. Fernandes##mahmut nedim ALPDEMIR##Sounak Dey##Anastasios Gounaris##Ansuman Banerjee##Dibyanshu Jaiswal##Pubali Datta##Rizos Sakellariou##Nandini Mukherjee##Tanushyam Chattopadhyay (T. Chatto...##Balamuralidhar P##Swagata Biswas##Ajay Kattepur##santa maiti##Arindam Pal,neuromorphic_computing##grid_computing##parallel_%26_distributed_systems##hpc##edge_computing
Gregor Verbič,sydney.edu.au,University of Sydney,Archie Chapman##David John HILL##Sleiman Mhanna##Miloš Pantoš##Shariq Riaz##Chanaka Keerthisinghe##Hesam Marzooghi##Jaysson Guerrero##Claudio Canizares##Shabir Ahmadyar##Mehdi Garmroodi##Kyeon Hur##Michael Fowler##Federico Milano##Florian Dörfler##Gabriela Hug##Kaveh Paridari##ZhaoYang Dong##Fengji Luo##Zhao Xu,renewable_energy##optimization##demand_response##energy_management##power_systems
Yebin Wang,merl.com,Mitsubishi Electric Research Laborotaries,Huazhen Fang##Zafer Sahinoglu##Toshihiro Wada##Scott A. Bortoff##Philip Orlik##Alan Lynch##Zhong-Ping Jiang##Taesic Kim##Yiming Zhao##Lei Zhou##Wei Qiao##MengChu Zhou##Jian Chen##Devesh K. Jha##Yu Jiang##Miroslav Krstic##Gozde Ozcan##Anders Heyden##Ola Dahl##Yuh-Shyang Wang,control_theory_and_applications
Carlos Campos Martinez,unizar.es,nan,Juan D. Tardós##Juan J. Gómez Rodríguez##Richard Elvira##J.M. Martínez Montiel##José Neira##Berta Bescos,robotics##slam##computer_vision
Dongsong Zhang Belk Endowed Chair Professor,uncc.edu,UNC Charlotte,nan,nan
TATIANA GARABINI CORNELISSEN,ufsj.edu.br,nan,nan,ecologia
Grace YoungJoo Jeon,tulane.edu,Tulane University,Soo Young Rieh##Yong-Mi Kim##Yan Chen##Ji-Yeon Yang##Cliff Lampe##Nicole B. Ellison##Bernie Hogan##Christine Greenhow,user_experience##information_behavior##library_assessment##social_media##hci
Liansheng Tan,mail.ccnu.edu.cn,Central China Normal University,Moshe Zukerman##Wei Zhang##Shuang-Hua Yang##Lachlan Andrew##Jie Li##Dr Lili Yang##Jintao Meng##Han-Chieh Chao##Yi Pan##Rodney A. Kennedy,control_theory##internet_congestion_control##graph_theory##wireless_communications
Daniel Moreira,nd.edu,University of Notre Dame,Dr. Anderson Rocha (Associate Profes...##Walter Scheirer##Kevin W. Bowyer##Patrick J. Flynn##Aparna Bharati##Siome Goldenstein##Joel Brogan##Eduardo Valle##Sandra Avila##Vanessa Testoni PhD##Daniel Bastos Moraes##Mauricio Perez##Allan Pinto##Adam Czajka##Tim Weninger##William Theisen##Paolo Bestagini##Nathaniel Blanchard##Mateusz Trokielewicz Ph.D.##Joao C W A Costa JCWA Costa Joao...,media_forensics##artificial_intelligence##computer_vision##biometrics
Bradly Alicea,openworm.org,nan,Richard Gordon##Frank A Biocca##Corey Bohil##Stephen D Larson##Jesse Parent##Gopal Sarma##Richard C Gerkin##Chee Wai Lee##Sergey Khayrulin##Ramin Hasani##Padraig Gleeson##Andrey Palyanov##Matteo Cantarelli##David Lung##Vahid Ghayoomie##Hrishikesh Kulkarni##Rene Weber##Richard Huskey##Ankit Gupta##Dylan Schmorrow,developmental_biology##evolution##artificial_life##virtual_worlds##computational_biology
Garm Lucassen,uu.nl,Utrecht University,Sjaak Brinkkemper##Fabiano Dalpiaz##Jan Martijn van der Werf##Slinger Jansen##Marcel Robeer,user_stories##agile_requirements_engineering##software_product_management
Hugo Sereno Ferreira,fe.up.pt,University of Porto,João Pedro Dias##Filipe Figueiredo Correia##Ademar Aguiar##Tiago Boldt Sousa##André Restivo##Nuno Flores##Angelo Martins##João Pascoal Faria##Ana C. R. Paiva##André Lago##Joseph Yoder##Rui Abreu##Pedro Gil Lourenço##Alan Bourke##John Nelson##Vânia Guimarães##Bruno Lima##Rui Nóbrega##Eduardo Guerra##Diogo Torres,patterns##software_engineering##internet_of_things##cloud_edge_computing##self
